real_region	n_bins	rand_start	rand_end	p_spatial	p_directional	p_combined
Trbv1	42	41664600	41684400	0.972363	0.746342	0.958378
Trbv1	42	40800800	40818200	1	1	1
Trbv1	42	40954200	41003400	1	1	1
Trbv1	42	41566200	41575000	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	41657000	41677400	0.972363	0.746342	0.958378
Trbv1	42	41619000	41645000	1	1	1
Trbv1	42	41016200	41035800	1	1	1
Trbv1	42	41567400	41576200	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	41658200	41679200	0.972363	0.746342	0.958378
Trbv1	42	40931600	40954000	1	1	1
Trbv1	42	41568800	41577600	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	41565800	41574600	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	40829200	40849800	1	1	1
Trbv1	42	40939600	40960200	1	1	1
Trbv1	42	41000200	41017000	1	1	1
Trbv1	42	41595000	41603600	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	40845200	40864600	1	1	1
Trbv1	42	41584600	41593200	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41569400	41578200	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	41572800	41581400	4.56974e-18	5.28726e-18	1.95002e-33
Trbv1	42	41571000	41579800	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	40965000	41014600	1	1	1
Trbv1	42	40798800	40816400	1	1	1
Trbv1	42	41009200	41026400	1	1	1
Trbv1	42	40932000	40954200	1	1	1
Trbv1	42	41648000	41671000	0.972363	0.746342	0.958378
Trbv1	42	41649800	41673800	0.972363	0.746342	0.958378
Trbv1	42	41593400	41602000	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	41578600	41587400	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	40859800	40878600	1	1	1
Trbv1	42	41631000	41660800	1	1	1
Trbv1	42	41650000	41674000	0.972363	0.746342	0.958378
Trbv1	42	41575800	41584600	4.39962e-17	2.0844e-17	7.06793e-32
Trbv1	42	41644200	41667000	1	1	1
Trbv1	42	40859200	40878200	1	1	1
Trbv1	42	40841000	40861800	1	1	1
Trbv1	42	41616000	41638800	1	1	1
Trbv1	42	40837600	40856000	1	1	1
Trbv1	42	41605400	41615800	0.972363	0.253658	0.591904
Trbv1	42	41578000	41586800	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	41595200	41604000	4.56974e-18	5.28726e-18	1.95002e-33
Trbv1	42	41615200	41633800	1	1	1
Trbv1	42	40816200	40838600	1	1	1
Trbv1	42	41590200	41599000	3.05928e-23	5.55236e-21	1.68981e-41
Trbv1	42	41573000	41581600	4.39962e-17	2.0844e-17	7.06793e-32
Trbv1	42	41573200	41581800	4.06238e-16	8.21735e-17	2.45282e-30
Trbv1	42	41578400	41587200	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41005400	41022400	1	1	1
Trbv1	42	41666800	41688600	0.972363	0.746342	0.958378
Trbv1	42	41004600	41021200	1	1	1
Trbv1	42	41666200	41686600	0.972363	0.746342	0.958378
Trbv1	42	40848200	40866000	1	1	1
Trbv1	42	40854000	40872600	1	1	1
Trbv1	42	41016800	41036600	1	1	1
Trbv1	42	41584400	41593000	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41587000	41595600	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	41649200	41673400	0.972363	0.746342	0.958378
Trbv1	42	41573800	41582400	3.59313e-15	3.23953e-16	8.13941e-29
Trbv1	42	40945400	40964400	1	1	1
Trbv1	42	40791000	40812400	1	1	1
Trbv1	42	40848400	40866200	1	1	1
Trbv1	42	41614600	41631800	1	1	1
Trbv1	42	41003400	41020200	1	1	1
Trbv1	42	41616800	41642200	1	1	1
Trbv1	42	41607000	41617600	0.972363	0.253658	0.591904
Trbv1	42	40839000	40857600	1	1	1
Trbv1	42	40852400	40870800	1	1	1
Trbv1	42	40836200	40855000	1	1	1
Trbv1	42	40838800	40857400	1	1	1
Trbv1	42	41591000	41599800	3.05928e-23	5.55236e-21	1.68981e-41
Trbv1	42	41642600	41666800	1	1	1
Trbv1	42	41577000	41585800	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	40953800	41003000	1	1	1
Trbv1	42	40790600	40812200	1	1	1
Trbv1	42	41568200	41577000	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41598000	41607400	4.04326e-09	4.79443e-12	8.99273e-19
Trbv1	42	41604600	41615200	0.972363	0.253658	0.591904
Trbv1	42	41577400	41586200	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	40928400	40949800	1	1	1
Trbv1	42	40810400	40829800	1	1	1
Trbv1	42	40799400	40816800	1	1	1
Trbv1	42	40818000	40839800	1	1	1
Trbv1	42	41590600	41599400	3.05928e-23	5.55236e-21	1.68981e-41
Trbv1	42	41664200	41683800	0.972363	0.746342	0.958378
Trbv1	42	41576600	41585400	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	40816400	40839000	1	1	1
Trbv1	42	40808400	40828400	1	1	1
Trbv1	42	40915400	40935400	1	1	1
Trbv1	42	41588000	41596600	3.05928e-23	5.55236e-21	1.68981e-41
Trbv1	42	40916600	40936800	1	1	1
Trbv1	42	40906600	40932200	1	1	1
Trbv1	42	40792600	40814000	1	1	1
Trbv1	42	41601800	41611400	0.283256	0.00105014	0.00271289
Trbv1	42	40806600	40826400	1	1	1
Trbv1	42	41662400	41682600	0.972363	0.746342	0.958378
Trbv1	42	40917600	40937200	1	1	1
Trbv1	42	41584200	41592800	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41001000	41017400	1	1	1
Trbv1	42	41642400	41666400	1	1	1
Trbv1	42	41006600	41024400	1	1	1
Trbv1	42	41570800	41579600	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41581600	41590200	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41567200	41576000	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	41648800	41672400	0.972363	0.746342	0.958378
Trbv1	42	40939200	40959200	1	1	1
Trbv1	42	41610200	41624200	1	1	1
Trbv1	42	41609000	41621600	0.972363	0.253658	0.591904
Trbv1	42	40950800	41000400	1	1	1
Trbv1	42	40938600	40959000	1	1	1
Trbv1	42	40966400	41015800	1	1	1
Trbv1	42	41575600	41584400	4.06238e-16	8.21735e-17	2.45282e-30
Trbv1	42	41597200	41606600	1.39234e-11	7.82502e-14	6.12046e-23
Trbv1	42	41614400	41631600	1	1	1
Trbv1	42	41593800	41602400	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41576400	41585200	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	40792400	40813800	1	1	1
Trbv1	42	41018600	41038400	1	1	1
Trbv1	42	40813000	40832400	1	1	1
Trbv1	42	41645200	41669400	1	1	1
Trbv1	42	41653800	41675800	0.972363	0.746342	0.958378
Trbv1	42	41607200	41618200	0.972363	0.253658	0.591904
Trbv1	42	40835800	40854400	1	1	1
Trbv1	42	41616600	41640000	1	1	1
Trbv1	42	41003600	41020400	1	1	1
Trbv1	42	40843800	40863200	1	1	1
Trbv1	42	40834000	40852800	1	1	1
Trbv1	42	41585600	41594200	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	40925600	40948200	1	1	1
Trbv1	42	41582600	41591200	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41592800	41601400	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41648400	41671800	0.972363	0.746342	0.958378
Trbv1	42	40857200	40877000	1	1	1
Trbv1	42	40927600	40949600	1	1	1
Trbv1	42	41609800	41623200	1	1	1
Trbv1	42	40816600	40839200	1	1	1
Trbv1	42	40906400	40931800	1	1	1
Trbv1	42	40965400	41015400	1	1	1
Trbv1	42	40848800	40866600	1	1	1
Trbv1	42	41572600	41581200	4.56974e-18	5.28726e-18	1.95002e-33
Trbv1	42	40825200	40844600	1	1	1
Trbv1	42	41609200	41621800	0.972363	0.253658	0.591904
Trbv1	42	40916200	40936600	1	1	1
Trbv1	42	41615400	41634000	1	1	1
Trbv1	42	41565400	41574200	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	40936600	40957400	1	1	1
Trbv1	42	40954400	41003600	1	1	1
Trbv1	42	40948600	40965600	1	1	1
Trbv1	42	41599000	41608400	3.45917e-06	1.15808e-09	1.36809e-13
Trbv1	42	41631600	41662200	1	1	1
Trbv1	42	41005200	41022000	1	1	1
Trbv1	42	41656000	41676400	0.972363	0.746342	0.958378
Trbv1	42	41562800	41571800	3.04046e-14	1.27712e-15	2.57905e-27
Trbv1	42	40840600	40861000	1	1	1
Trbv1	42	40791200	40813200	1	1	1
Trbv1	42	41662800	41683200	0.972363	0.746342	0.958378
Trbv1	42	40849600	40867400	1	1	1
Trbv1	42	40920400	40939400	1	1	1
Trbv1	42	41601000	41610600	0.0272753	1.71394e-05	7.28145e-06
Trbv1	42	40857800	40877800	1	1	1
Trbv1	42	40964600	41014400	1	1	1
Trbv1	42	41651200	41674600	0.972363	0.746342	0.958378
Trbv1	42	41589000	41597800	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	40960400	41011400	1	1	1
Trbv1	42	41589800	41598600	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	40953600	41002800	1	1	1
Trbv1	42	41597600	41607000	6.44327e-10	1.21615e-12	3.8865e-20
Trbv1	42	40960200	41010800	1	1	1
Trbv1	42	41580400	41589000	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	40928800	40950800	1	1	1
Trbv1	42	41596200	41605400	2.45799e-13	5.03482e-15	7.79122e-26
Trbv1	42	40851200	40869400	1	1	1
Trbv1	42	41642000	41665800	1	1	1
Trbv1	42	41597400	41606800	9.72317e-11	3.08486e-13	1.58555e-21
Trbv1	42	41616400	41639800	1	1	1
Trbv1	42	41644600	41667400	1	1	1
Trbv1	42	40827800	40848400	1	1	1
Trbv1	42	40814600	40836400	1	1	1
Trbv1	42	41583000	41591600	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41647400	41670400	1	1	1
Trbv1	42	40855800	40874800	1	1	1
Trbv1	42	41608400	41621200	0.972363	0.253658	0.591904
Trbv1	42	41586000	41594600	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41662000	41680800	0.972363	0.746342	0.958378
Trbv1	42	41594600	41603200	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	40956800	41005800	1	1	1
Trbv1	42	40790400	40811200	1	1	1
Trbv1	42	40963600	41013600	1	1	1
Trbv1	42	41599400	41608800	6.78522e-05	1.79987e-08	3.47216e-11
Trbv1	42	41581200	41589800	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	41612000	41629800	1	1	1
Trbv1	42	40815000	40837400	1	1	1
Trbv1	42	41604800	41615400	0.972363	0.253658	0.591904
Trbv1	42	40852600	40871200	1	1	1
Trbv1	42	41588200	41596800	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41563800	41572400	4.06238e-16	8.21735e-17	2.45282e-30
Trbv1	42	40847000	40865800	1	1	1
Trbv1	42	41012600	41029600	1	1	1
Trbv1	42	41576000	41584800	4.39962e-17	2.0844e-17	7.06793e-32
Trbv1	42	40999800	41016600	1	1	1
Trbv1	42	41604000	41614800	0.972363	0.253658	0.591904
Trbv1	42	41019400	41038800	1	1	1
Trbv1	42	41587400	41596000	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41604400	41615000	0.972363	0.253658	0.591904
Trbv1	42	41015200	41034600	1	1	1
Trbv1	42	40933200	40954600	1	1	1
Trbv1	42	41644800	41668200	1	1	1
Trbv1	42	41618000	41642800	1	1	1
Trbv1	42	41011200	41027800	1	1	1
Trbv1	42	40856200	40875200	1	1	1
Trbv1	42	41630000	41657400	1	1	1
Trbv1	42	40839600	40858600	1	1	1
Trbv1	42	41611400	41629200	1	1	1
Trbv1	42	40827200	40847200	1	1	1
Trbv1	42	40939800	40960400	1	1	1
Trbv1	42	41017200	41037200	1	1	1
Trbv1	42	41583400	41592200	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41627000	41652200	1	1	1
Trbv1	42	40855000	40873400	1	1	1
Trbv1	42	40954000	41003200	1	1	1
Trbv1	42	40926000	40948800	1	1	1
Trbv1	42	41621600	41648200	1	1	1
Trbv1	42	41612200	41630000	1	1	1
Trbv1	42	41014400	41034000	1	1	1
Trbv1	42	41638600	41664400	1	1	1
Trbv1	42	41580600	41589200	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	40923400	40945000	1	1	1
Trbv1	42	40829000	40849000	1	1	1
Trbv1	42	41017400	41037400	1	1	1
Trbv1	42	41597000	41606400	1.89561e-12	1.98488e-14	2.24031e-24
Trbv1	42	41565600	41574400	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	40855200	40874000	1	1	1
Trbv1	42	40850600	40868400	1	1	1
Trbv1	42	41625000	41650200	1	1	1
Trbv1	42	41568600	41577400	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41610600	41625200	1	1	1
Trbv1	42	41601400	41611000	0.0671964	6.75687e-05	6.03983e-05
Trbv1	42	41591800	41600400	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	41019800	41039000	1	1	1
Trbv1	42	40914200	40934400	1	1	1
Trbv1	42	40962000	41012600	1	1	1
Trbv1	42	40957600	41006800	1	1	1
Trbv1	42	41647800	41670600	1	1	1
Trbv1	42	40807200	40827200	1	1	1
Trbv1	42	41574400	41583000	3.59313e-15	3.23953e-16	8.13941e-29
Trbv1	42	40834800	40853800	1	1	1
Trbv1	42	40944800	40963800	1	1	1
Trbv1	42	41014000	41033600	1	1	1
Trbv1	42	41005800	41022800	1	1	1
Trbv1	42	41585200	41593800	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	40936800	40957600	1	1	1
Trbv1	42	41563000	41572000	3.04046e-14	1.27712e-15	2.57905e-27
Trbv1	42	40938400	40958600	1	1	1
Trbv1	42	41020000	41039400	1	1	1
Trbv1	42	41596000	41605000	3.04046e-14	1.27712e-15	2.57905e-27
Trbv1	42	40846600	40865000	1	1	1
Trbv1	42	40958400	41008400	1	1	1
Trbv1	42	41010000	41026800	1	1	1
Trbv1	42	41663000	41683400	0.972363	0.746342	0.958378
Trbv1	42	40857000	40876600	1	1	1
Trbv1	42	40925200	40948000	1	1	1
Trbv1	42	41610800	41625400	1	1	1
Trbv1	42	40953000	41001400	1	1	1
Trbv1	42	40949600	41000000	1	1	1
Trbv1	42	40843000	40863000	1	1	1
Trbv1	42	40835400	40854200	1	1	1
Trbv1	42	41652400	41675000	0.972363	0.746342	0.958378
Trbv1	42	40948000	40965200	1	1	1
Trbv1	42	41582200	41590800	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41613800	41630800	1	1	1
Trbv1	42	40813600	40834200	1	1	1
Trbv1	42	41611200	41627800	1	1	1
Trbv1	42	41586400	41595000	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	40815200	40837600	1	1	1
Trbv1	42	41603400	41614400	0.972363	0.253658	0.591904
Trbv1	42	40930600	40953200	1	1	1
Trbv1	42	41632800	41662600	1	1	1
Trbv1	42	40923200	40944200	1	1	1
Trbv1	42	41657400	41678400	0.972363	0.746342	0.958378
Trbv1	42	40923000	40943800	1	1	1
Trbv1	42	41585000	41593600	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	40854800	40873000	1	1	1
Trbv1	42	41609600	41623000	0.972363	0.253658	0.591904
Trbv1	42	41611000	41627200	1	1	1
Trbv1	42	40799200	40816600	1	1	1
Trbv1	42	41600000	41609600	0.000977873	2.79732e-07	6.29684e-09
Trbv1	42	41571400	41580200	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	40802000	40818600	1	1	1
Trbv1	42	41593600	41602200	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	40808000	40828200	1	1	1
Trbv1	42	41577800	41586600	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	40830200	40851000	1	1	1
Trbv1	42	41013200	41030800	1	1	1
Trbv1	42	40860800	40879000	1	1	1
Trbv1	42	41002600	41017800	1	1	1
Trbv1	42	40922000	40940200	1	1	1
Trbv1	42	41652600	41675600	0.972363	0.746342	0.958378
Trbv1	42	40824000	40843200	1	1	1
Trbv1	42	41586200	41594800	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	40804000	40823600	1	1	1
Trbv1	42	40795400	40815200	1	1	1
Trbv1	42	40934400	40955400	1	1	1
Trbv1	42	40806400	40825800	1	1	1
Trbv1	42	41290400	41313000	1	1	1
Trbv1	42	41004000	41021000	1	1	1
Trbv1	42	41592200	41600800	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	41594800	41603400	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	40858400	40878000	1	1	1
Trbv1	42	40828000	40848600	1	1	1
Trbv1	42	40821200	40840800	1	1	1
Trbv1	42	41660600	41679600	0.972363	0.746342	0.958378
Trbv1	42	41603800	41614600	0.972363	0.253658	0.591904
Trbv1	42	40821800	40841000	1	1	1
Trbv1	42	41603000	41614000	0.972363	0.253658	0.591904
Trbv1	42	40822400	40841200	1	1	1
Trbv1	42	40837400	40855400	1	1	1
Trbv1	42	41584000	41592600	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41589600	41598400	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	40838200	40856400	1	1	1
Trbv1	42	40941200	40960800	1	1	1
Trbv1	42	41625200	41651400	1	1	1
Trbv1	42	41567000	41575800	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	41668000	41689600	0.972363	0.746342	0.958378
Trbv1	42	41587600	41596200	3.05928e-23	5.55236e-21	1.68981e-41
Trbv1	42	41582400	41591000	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41579800	41588400	4.56974e-18	5.28726e-18	1.95002e-33
Trbv1	42	41566000	41574800	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	41579600	41588200	4.56974e-18	5.28726e-18	1.95002e-33
Trbv1	42	41017600	41038200	1	1	1
Trbv1	42	41011800	41028400	1	1	1
Trbv1	42	40791800	40813400	1	1	1
Trbv1	42	40913600	40933400	1	1	1
Trbv1	42	40861000	40879400	1	1	1
Trbv1	42	40815400	40837800	1	1	1
Trbv1	42	41564000	41572800	4.06238e-16	8.21735e-17	2.45282e-30
Trbv1	42	41580800	41589400	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41639200	41664800	1	1	1
Trbv1	42	41007600	41024600	1	1	1
Trbv1	42	41618200	41644400	1	1	1
Trbv1	42	40805800	40824600	1	1	1
Trbv1	42	41592000	41600600	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	41592600	41601200	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	41629000	41652800	1	1	1
Trbv1	42	41614800	41632000	1	1	1
Trbv1	42	40935800	40956400	1	1	1
Trbv1	42	41598200	41607600	4.04326e-09	4.79443e-12	8.99273e-19
Trbv1	42	40790200	40810800	1	1	1
Trbv1	42	40949400	40999000	1	1	1
Trbv1	42	41602600	41612400	0.872125	0.0643426	0.217745
Trbv1	42	40814400	40836000	1	1	1
Trbv1	42	41586800	41595400	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	41593000	41601600	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41565000	41573800	4.56974e-18	5.28726e-18	1.95002e-33
Trbv1	42	41003200	41020000	1	1	1
Trbv1	42	41590000	41598800	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	40959000	41010200	1	1	1
Trbv1	42	40950600	41000200	1	1	1
Trbv1	42	41016400	41036000	1	1	1
Trbv1	42	40815600	40838000	1	1	1
Trbv1	42	41618600	41644800	1	1	1
Trbv1	42	40809800	40829400	1	1	1
Trbv1	42	41581400	41590000	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41596600	41606200	1.89561e-12	1.98488e-14	2.24031e-24
Trbv1	42	40851800	40870000	1	1	1
Trbv1	42	41003000	41019600	1	1	1
Trbv1	42	41569200	41578000	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41624200	41650000	1	1	1
Trbv1	42	40802200	40818800	1	1	1
Trbv1	42	40850200	40867600	1	1	1
Trbv1	42	40803400	40822600	1	1	1
Trbv1	42	40960800	41012400	1	1	1
Trbv1	42	41008200	41025400	1	1	1
Trbv1	42	40827000	40846800	1	1	1
Trbv1	42	41580200	41588800	4.56974e-18	5.28726e-18	1.95002e-33
Trbv1	42	41633600	41663000	1	1	1
Trbv1	42	41585400	41594000	4.02726e-21	8.62936e-20	3.1923e-38
Trbv1	42	40861600	40879800	1	1	1
Trbv1	42	41608000	41620600	0.972363	0.253658	0.591904
Trbv1	42	41606000	41616200	0.972363	0.253658	0.591904
Trbv1	42	41594000	41602600	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41610400	41624400	1	1	1
Trbv1	42	41290000	41312200	1	1	1
Trbv1	42	41595400	41604200	4.39962e-17	2.0844e-17	7.06793e-32
Trbv1	42	41582800	41591400	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41576800	41585600	4.55711e-19	1.34116e-18	5.15747e-35
Trbv1	42	41594200	41602800	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41606600	41616800	0.972363	0.253658	0.591904
Trbv1	42	41634400	41664200	1	1	1
Trbv1	42	41574800	41583400	4.06238e-16	8.21735e-17	2.45282e-30
Trbv1	42	41578200	41587000	4.36773e-20	3.40196e-19	1.3091e-36
Trbv1	42	41580000	41588600	4.56974e-18	5.28726e-18	1.95002e-33
Trbv1	42	40957400	41006200	1	1	1
Trbv1	42	41588600	41597400	3.57554e-22	2.18891e-20	7.48617e-40
Trbv1	42	41610000	41623800	1	1	1
Trbv1	42	40837200	40855200	1	1	1
DJ_RC	130	40951400	41039400	1	1	1
DJ_RC	130	41609400	41674000	0.999852	0.935657	0.997875
DJ_RC	130	41586000	41615000	2.87367e-31	2.93567e-38	1.33077e-66
DJ_RC	130	41584200	41612000	4.36226e-39	5.03156e-43	4.09838e-79
DJ_RC	130	40806000	40866200	1	1	1
DJ_RC	130	40813000	40873000	1	1	1
DJ_RC	130	40810400	40870800	1	1	1
DJ_RC	130	41606600	41668200	0.999988	0.253658	0.601615
DJ_RC	130	41616400	41689400	0.999988	0.746342	0.964698
DJ_RC	130	41562800	41590000	6.56415e-58	3.74922e-53	6.23589e-108
DJ_RC	130	40916200	41009400	1	1	1
DJ_RC	130	41579600	41607200	2.25763e-54	2.29717e-51	1.25051e-102
DJ_RC	130	41585400	41614400	3.69647e-33	1.88889e-39	1.15097e-69
DJ_RC	130	41585800	41614800	3.3e-32	7.44659e-39	3.9633e-68
DJ_RC	130	40805800	40866000	1	1	1
DJ_RC	130	41569600	41596600	2.30061e-70	4.13461e-59	2.8135e-126
DJ_RC	130	41592000	41627200	3.51041e-14	9.51638e-26	2.99303e-37
DJ_RC	130	40906600	41005400	1	1	1
DJ_RC	130	41607000	41669800	0.999988	0.253658	0.601615
DJ_RC	130	40908000	41005600	1	1	1
DJ_RC	130	41565000	41592000	9.09319e-63	1.55217e-55	3.81164e-115
DJ_RC	130	41601600	41657400	0.966616	0.000266377	0.00238547
DJ_RC	130	41601000	41654000	0.864786	1.71394e-05	0.000179632
DJ_RC	130	41592800	41629800	1.48408e-11	2.29866e-23	2.66297e-32
DJ_RC	130	40944000	41034600	1	1	1
DJ_RC	130	41589200	41621000	1.15585e-21	1.04946e-31	1.46219e-50
DJ_RC	130	41599600	41649600	0.306449	1.79987e-08	1.104e-07
DJ_RC	130	41568600	41595600	8.62266e-68	6.42593e-58	1.59084e-122
DJ_RC	130	41599200	41649000	0.137858	1.15808e-09	3.76106e-09
DJ_RC	130	41611200	41678400	0.999988	0.746342	0.964698
DJ_RC	130	40791000	40854400	1	1	1
DJ_RC	130	40934200	41024200	1	1	1
DJ_RC	130	40790400	40853800	1	1	1
DJ_RC	130	40812000	40872600	1	1	1
DJ_RC	130	41595600	41639400	4.93081e-06	2.0844e-17	5.30636e-21
DJ_RC	130	40929000	41019600	1	1	1
DJ_RC	130	41575800	41602600	1.61038e-66	2.5333e-57	1.15375e-120
DJ_RC	130	41567000	41594000	8.62266e-68	6.42593e-58	1.59084e-122
DJ_RC	130	41564000	41590800	2.56119e-60	2.41235e-54	1.61674e-111
DJ_RC	130	40949000	41037200	1	1	1
DJ_RC	130	41610000	41675000	0.999988	0.746342	0.964698
DJ_RC	130	40906000	41003800	1	1	1
DJ_RC	130	41574200	41601000	1.61038e-66	2.5333e-57	1.15375e-120
DJ_RC	130	41615200	41686000	0.999988	0.746342	0.964698
DJ_RC	130	41566000	41593000	2.93663e-65	9.98705e-57	8.16901e-119
DJ_RC	130	41566800	41593800	1.61038e-66	2.5333e-57	1.15375e-120
DJ_RC	130	41603000	41662600	0.999988	0.253658	0.601615
DJ_RC	130	41599800	41650000	0.419515	7.09565e-08	5.4563e-07
DJ_RC	130	40791200	40855000	1	1	1
DJ_RC	130	40936400	41026400	1	1	1
DJ_RC	130	41594400	41632000	1.3469e-08	2.18891e-20	1.8984e-26
DJ_RC	130	41572600	41599400	8.62266e-68	6.42593e-58	1.59084e-122
DJ_RC	130	41611000	41677600	0.999988	0.746342	0.964698
DJ_RC	130	41588200	41618200	7.36472e-26	1.10208e-34	1.11246e-57
DJ_RC	130	40807400	40867600	1	1	1
DJ_RC	130	40915400	41007800	1	1	1
DJ_RC	130	40815000	40877000	1	1	1
DJ_RC	130	41585600	41614600	3.69647e-33	1.88889e-39	1.15097e-69
DJ_RC	130	41587800	41617000	9.85298e-27	2.79551e-35	3.86842e-59
DJ_RC	130	41595000	41634000	1.60105e-07	3.40196e-19	3.22293e-24
DJ_RC	130	41572200	41599200	8.62266e-68	6.42593e-58	1.59084e-122
DJ_RC	130	40905200	41003600	1	1	1
DJ_RC	130	40922400	41014200	1	1	1
DJ_RC	130	41565200	41592200	5.22922e-64	3.9372e-56	5.64713e-117
DJ_RC	130	41588800	41619200	2.62695e-23	6.75249e-33	2.25401e-53
DJ_RC	130	41583200	41611000	3.00599e-43	2.08305e-45	1.26355e-85
DJ_RC	130	40800200	40861800	1	1	1
DJ_RC	130	40930000	41020200	1	1	1
DJ_RC	130	40812200	40872800	1	1	1
DJ_RC	130	41583800	41611400	3.79848e-41	3.23744e-44	2.38827e-82
DJ_RC	130	40795400	40857400	1	1	1
DJ_RC	130	41576200	41603000	1.61038e-66	2.5333e-57	1.15375e-120
DJ_RC	130	40920400	41012600	1	1	1
DJ_RC	130	41567200	41594200	1.61038e-66	2.5333e-57	1.15375e-120
DJ_RC	130	41600600	41652600	0.66577	1.10279e-06	1.11045e-05
DJ_RC	130	41571000	41598000	4.50773e-69	1.62999e-58	2.14133e-124
DJ_RC	130	41614600	41683800	0.999988	0.746342	0.964698
DJ_RC	130	41600000	41650200	0.419515	7.09565e-08	5.4563e-07
DJ_RC	130	41586800	41615800	2.02118e-29	4.56257e-37	1.39017e-63
DJ_RC	130	41582200	41610000	1.10587e-48	2.18749e-48	5.35017e-94
DJ_RC	130	41571800	41598800	8.62266e-68	6.42593e-58	1.59084e-122
DJ_RC	130	41589000	41620600	1.76627e-22	2.66204e-32	5.82054e-52
DJ_RC	130	40906200	41004200	1	1	1
DJ_RC	130	41574400	41601200	1.61038e-66	2.5333e-57	1.15375e-120
DJ_RC	130	41601800	41657600	0.987062	0.00105014	0.00815959
DJ_RC	130	41612400	41681000	0.999988	0.746342	0.964698
DJ_RC	130	40802400	40863200	1	1	1
