real_region	n_bins	null_chrom	null_start	p_combined
Vbeta_cluster_main	1250	chr17	47613000	0.736879
Vbeta_cluster_main	1250	chr8	3691600	0.0882743
Vbeta_cluster_main	1250	chr9	104153600	0.422567
Vbeta_cluster_main	1250	chr2	19685800	0.782975
Vbeta_cluster_main	1250	chr7	1009600	1
Vbeta_cluster_main	1250	chr14	120127200	0.897929
Vbeta_cluster_main	1250	chr17	69874200	0.716118
Vbeta_cluster_main	1250	chr10	104698800	0.93636
Vbeta_cluster_main	1250	chr12	101439400	0.342255
Vbeta_cluster_main	1250	chr2	3388400	0.175598
Vbeta_cluster_main	1250	chr15	26233000	0.0535454
Vbeta_cluster_main	1250	chr4	124410400	0.306625
Vbeta_cluster_main	1250	chr8	98734200	0.184908
Vbeta_cluster_main	1250	chr16	59158200	0.972437
Vbeta_cluster_main	1250	chr14	36141200	0.438212
Vbeta_cluster_main	1250	chr6	61573200	0.562987
Vbeta_cluster_main	1250	chr7	16738600	0.523512
Vbeta_cluster_main	1250	chr16	63818800	0.0411367
Vbeta_cluster_main	1250	chr7	76989600	0.221733
Vbeta_cluster_main	1250	chr4	38832400	0.63743
Vbeta_cluster_main	1250	chr13	100686600	0.359877
Vbeta_cluster_main	1250	chr2	148115400	0.360375
Vbeta_cluster_main	1250	chr1	92931000	0.447273
Vbeta_cluster_main	1250	chr2	108249800	0.797688
Vbeta_cluster_main	1250	chr15	33063200	0.0708385
Vbeta_cluster_main	1250	chr2	56796000	0.937798
Vbeta_cluster_main	1250	chr17	56688000	0.961372
Vbeta_cluster_main	1250	chr5	25093600	0.270048
Vbeta_cluster_main	1250	chr3	72751200	0.133648
Vbeta_cluster_main	1250	chr1	22476000	0.545841
Vbeta_cluster_main	1250	chr1	37932400	0.12583
Vbeta_cluster_main	1250	chr1	34198800	0.299172
Vbeta_cluster_main	1250	chr14	64280200	0.026073
Vbeta_cluster_main	1250	chr6	101833400	0.681798
Vbeta_cluster_main	1250	chr5	148670800	0.614897
Vbeta_cluster_main	1250	chr16	49639800	0.489602
Vbeta_cluster_main	1250	chr15	55490400	0.676621
Vbeta_cluster_main	1250	chr3	7008600	0.710166
Vbeta_cluster_main	1250	chr4	35944400	0.716118
Vbeta_cluster_main	1250	chr14	31428000	0.464817
Vbeta_cluster_main	1250	chr7	41194000	0.415945
Vbeta_cluster_main	1250	chr6	7406200	0.940069
Vbeta_cluster_main	1250	chr8	114896800	0.817375
Vbeta_cluster_main	1250	chr15	10740400	0.222979
Vbeta_cluster_main	1250	chr1	78918000	0.322002
Vbeta_cluster_main	1250	chr2	168242600	0.130618
Vbeta_cluster_main	1250	chr15	82773000	0.892329
Vbeta_cluster_main	1250	chr19	54764200	0.131477
Vbeta_cluster_main	1250	chr12	69692000	0.01382
Vbeta_cluster_main	1250	chr9	96517600	0.262622
Vbeta_cluster_main	1250	chr12	88132400	0.957718
Vbeta_cluster_main	1250	chr8	17565000	0.666147
Vbeta_cluster_main	1250	chr10	125770400	0.955998
Vbeta_cluster_main	1250	chr7	124357400	0.102956
Vbeta_cluster_main	1250	chr6	102697000	0.394876
Vbeta_cluster_main	1250	chr4	100127600	0.282215
Vbeta_cluster_main	1250	chr2	78765800	0.514358
Vbeta_cluster_main	1250	chr7	69710600	0.3168
Vbeta_cluster_main	1250	chr4	53043800	0.0220995
Vbeta_cluster_main	1250	chr6	54744400	9.651e-06
Vbeta_cluster_main	1250	chr5	66100000	8.56417e-07
Vbeta_cluster_main	1250	chr11	46074200	0.0100926
Vbeta_cluster_main	1250	chr5	120036200	0.88966
Vbeta_cluster_main	1250	chr17	89789400	0.645856
Vbeta_cluster_main	1250	chr10	100142000	0.801006
Vbeta_cluster_main	1250	chr8	42370800	0.222663
Vbeta_cluster_main	1250	chr15	50772800	0.171315
Vbeta_cluster_main	1250	chr12	78382400	2.9772e-08
Vbeta_cluster_main	1250	chr8	98613600	0.396999
Vbeta_cluster_main	1250	chr5	95960600	3.68957e-06
Vbeta_cluster_main	1250	chr13	4495000	0.313332
Vbeta_cluster_main	1250	chr11	24600600	0.537515
Vbeta_cluster_main	1250	chr16	89882200	2.3869e-11
Vbeta_cluster_main	1250	chr14	16922200	1
Vbeta_cluster_main	1250	chr2	113065600	0.759461
Vbeta_cluster_main	1250	chr2	131624000	0.410052
Vbeta_cluster_main	1250	chr17	68165600	0.910613
Vbeta_cluster_main	1250	chr18	12614800	0.211337
Vbeta_cluster_main	1250	chr12	48821600	0.631693
Vbeta_cluster_main	1250	chr12	71143000	0.266362
Vbeta_cluster_main	1250	chr12	111204800	0.0497522
Vbeta_cluster_main	1250	chr4	147535000	0.00496945
Vbeta_cluster_main	1250	chr14	6410200	1
Vbeta_cluster_main	1250	chr14	12232400	0.000725619
Vbeta_cluster_main	1250	chr3	21100800	0.125287
Vbeta_cluster_main	1250	chr14	70479400	0.373424
Vbeta_cluster_main	1250	chr10	88167600	0.946624
Vbeta_cluster_main	1250	chr13	63110800	1.28051e-05
Vbeta_cluster_main	1250	chr12	61741200	0.155999
Vbeta_cluster_main	1250	chr14	61677800	0.0485157
Vbeta_cluster_main	1250	chr17	79528600	0.892325
Vbeta_cluster_main	1250	chr2	22033000	0.434084
Vbeta_cluster_main	1250	chr2	88536000	0.797688
Vbeta_cluster_main	1250	chr7	95150400	0.44311
Vbeta_cluster_main	1250	chr12	25275600	0.0466329
Vbeta_cluster_main	1250	chr5	101785200	0.881287
Vbeta_cluster_main	1250	chr16	79588400	0.511157
Vbeta_cluster_main	1250	chr4	119291000	0.0359911
Vbeta_cluster_main	1250	chr6	79418600	0.668003
Vbeta_cluster_main	1250	chr3	50246800	1.75842e-05
Vbeta_cluster_main	1250	chr2	15824400	0.934124
Vbeta_cluster_main	1250	chr7	135609000	0.296284
Vbeta_cluster_main	1250	chr6	19155000	0.691682
Vbeta_cluster_main	1250	chr8	94041600	0.226437
Vbeta_cluster_main	1250	chr17	34081600	0.866329
Vbeta_cluster_main	1250	chr10	101312800	0.845304
Vbeta_cluster_main	1250	chr6	97269000	0.266362
Vbeta_cluster_main	1250	chr11	119999400	0.351928
Vbeta_cluster_main	1250	chr18	38554800	0.111665
Vbeta_cluster_main	1250	chr15	12450000	0.875251
Vbeta_cluster_main	1250	chr9	15392800	0.199243
Vbeta_cluster_main	1250	chr14	15630400	0.745064
Vbeta_cluster_main	1250	chr11	66427800	0.16872
Vbeta_cluster_main	1250	chr7	2319200	1
Vbeta_cluster_main	1250	chr15	45075000	0.628168
Vbeta_cluster_main	1250	chr7	43225600	0.00181184
Vbeta_cluster_main	1250	chr7	2356400	1
Vbeta_cluster_main	1250	chr17	28678400	0.740528
Vbeta_cluster_main	1250	chr12	65224600	0.346099
Vbeta_cluster_main	1250	chr19	6903200	0.78147
Vbeta_cluster_main	1250	chr16	66759600	0.878248
Vbeta_cluster_main	1250	chr15	29770000	0.408499
Vbeta_cluster_main	1250	chr2	121107000	0.789435
Vbeta_cluster_main	1250	chr9	124105200	0.38774
Vbeta_cluster_main	1250	chr9	77210000	0.396258
Vbeta_cluster_main	1250	chr16	9119800	0.949307
Vbeta_cluster_main	1250	chr1	47992800	0.11176
Vbeta_cluster_main	1250	chr2	44221800	0.485219
Vbeta_cluster_main	1250	chr12	96552600	0.871856
Vbeta_cluster_main	1250	chr17	18742000	0.0786631
Vbeta_cluster_main	1250	chr9	112863400	0.622867
Vbeta_cluster_main	1250	chr1	7607600	0.202381
Vbeta_cluster_main	1250	chr1	160140600	0.43122
Vbeta_cluster_main	1250	chr12	72306400	0.778079
Vbeta_cluster_main	1250	chr4	44995800	0.469738
Vbeta_cluster_main	1250	chr1	165370800	0.0313387
Vbeta_cluster_main	1250	chr12	110820200	0.30878
Vbeta_cluster_main	1250	chr11	99692400	0.0820634
Vbeta_cluster_main	1250	chr1	163229800	0.196537
Vbeta_cluster_main	1250	chr3	18142800	0.720481
Vbeta_cluster_main	1250	chr10	16546000	0.534566
Vbeta_cluster_main	1250	chr13	65564200	1
Vbeta_cluster_main	1250	chr15	65129000	0.0203687
Vbeta_cluster_main	1250	chr3	116907600	0.804528
Vbeta_cluster_main	1250	chr3	2562800	1
Vbeta_cluster_main	1250	chr11	33095000	0.914684
Vbeta_cluster_main	1250	chr19	45916800	0.415547
Vbeta_cluster_main	1250	chr1	119492800	0.00181149
Vbeta_cluster_main	1250	chr14	607400	1
Vbeta_cluster_main	1250	chr16	4143800	0.408499
Vbeta_cluster_main	1250	chr11	50093800	1
Vbeta_cluster_main	1250	chr2	31797000	0.956302
Vbeta_cluster_main	1250	chr3	156446600	0.522667
Vbeta_cluster_main	1250	chr7	79023000	0.564871
Vbeta_cluster_main	1250	chr9	97209400	0.191161
Vbeta_cluster_main	1250	chr14	55481200	0.784544
Vbeta_cluster_main	1250	chr18	13050200	0.0156602
Vbeta_cluster_main	1250	chr5	63241800	0.782699
Vbeta_cluster_main	1250	chr11	70087800	0.687534
Vbeta_cluster_main	1250	chr9	55316600	0.309147
Vbeta_cluster_main	1250	chr2	170622600	0.0400034
Vbeta_cluster_main	1250	chr10	90207200	0.467272
Vbeta_cluster_main	1250	chr10	52801200	0.408499
Vbeta_cluster_main	1250	chr2	176744400	0.801542
Vbeta_cluster_main	1250	chr4	21162000	0.759955
Vbeta_cluster_main	1250	chr5	93311800	0.36667
Vbeta_cluster_main	1250	chr9	120193400	0.380327
Vbeta_cluster_main	1250	chr7	59584000	0.92591
Vbeta_cluster_main	1250	chr3	151321600	0.467272
Vbeta_cluster_main	1250	chr5	89052400	0.769852
Vbeta_cluster_main	1250	chr1	58467800	0.00722335
Vbeta_cluster_main	1250	chr10	54785800	0.748141
Vbeta_cluster_main	1250	chr4	15202400	0.59568
Vbeta_cluster_main	1250	chr8	73728800	0.855386
Vbeta_cluster_main	1250	chr11	66503800	0.0638104
Vbeta_cluster_main	1250	chr9	80637200	0.0217457
Vbeta_cluster_main	1250	chr5	37303800	0.620374
Vbeta_cluster_main	1250	chr8	101513600	0.761897
Vbeta_cluster_main	1250	chr7	76908600	0.486801
Vbeta_cluster_main	1250	chr6	93661200	0.437434
Vbeta_cluster_main	1250	chr10	105377600	0.76657
Vbeta_cluster_main	1250	chr16	71989200	0.718367
Vbeta_cluster_main	1250	chr17	80196400	0.642668
Vbeta_cluster_main	1250	chr8	64956600	0.361069
Vbeta_cluster_main	1250	chr12	29588600	0.965077
Vbeta_cluster_main	1250	chr15	32576200	0.940885
Vbeta_cluster_main	1250	chr10	5814400	0.808877
Vbeta_cluster_main	1250	chr1	22678000	0.881287
Vbeta_cluster_main	1250	chr15	85194000	0.563305
Vbeta_cluster_main	1250	chr4	9135400	0.465361
Vbeta_cluster_main	1250	chr5	74214800	0.764605
Vbeta_cluster_main	1250	chr5	26188200	0.235947
Vbeta_cluster_main	1250	chr13	2248800	1
Vbeta_cluster_main	1250	chr15	72892400	5.59258e-08
Vbeta_cluster_main	1250	chr6	127705000	0.000322495
Vbeta_cluster_main	1250	chr3	38216000	0.285603
Vbeta_cluster_main	1250	chr2	108985800	0.0196763
Vbeta_cluster_main	1250	chr6	74791800	0.088839
Vbeta_cluster_main	1250	chr19	58043800	0.418756
Vbeta_cluster_main	1250	chr12	51144400	0.785693
Vbeta_cluster_main	1250	chr11	37722800	0.693455
Vbeta_cluster_main	1250	chr11	91519000	0.679839
Vbeta_cluster_main	1250	chr9	48428600	0.88367
Vbeta_cluster_main	1250	chr1	131972000	0.603932
Vbeta_cluster_main	1250	chr8	27419000	0.804528
Vbeta_cluster_main	1250	chr3	113317800	0.813673
Vbeta_cluster_main	1250	chr15	17754400	0.52068
Vbeta_cluster_main	1250	chr19	58414800	0.0117462
Vbeta_cluster_main	1250	chr15	57461400	0.0037601
Vbeta_cluster_main	1250	chr19	39694600	0.163713
Vbeta_cluster_main	1250	chr7	21063200	1
Vbeta_cluster_main	1250	chr6	49162000	0.800593
Vbeta_cluster_main	1250	chr13	9687000	0.588563
Vbeta_cluster_main	1250	chr7	69908000	0.232352
Vbeta_cluster_main	1250	chr2	85667800	0.405668
Vbeta_cluster_main	1250	chr3	39477600	0.679839
Vbeta_cluster_main	1250	chr1	177118200	0.000268132
Vbeta_cluster_main	1250	chr4	30531400	0.270192
Vbeta_cluster_main	1250	chr10	38203400	0.245847
Vbeta_cluster_main	1250	chr14	89808600	0.360049
Vbeta_cluster_main	1250	chr2	89791800	0.00969655
Vbeta_cluster_main	1250	chr4	130944400	0.101418
Vbeta_cluster_main	1250	chr9	104655200	0.643111
Vbeta_cluster_main	1250	chr9	50746600	0.409757
Vbeta_cluster_main	1250	chr13	80719000	0.000497394
Vbeta_cluster_main	1250	chr1	141242800	0.689082
Vbeta_cluster_main	1250	chr8	47273400	0.222639
Vbeta_cluster_main	1250	chr5	141057200	0.0804204
Vbeta_cluster_main	1250	chr10	109613200	0.562562
Vbeta_cluster_main	1250	chr13	82737200	0.33639
Vbeta_cluster_main	1250	chr10	111072200	0.799016
Vbeta_cluster_main	1250	chr17	29052800	0.0316365
Vbeta_cluster_main	1250	chr15	60807600	0.579494
Vbeta_cluster_main	1250	chr5	88521000	0.537515
Vbeta_cluster_main	1250	chr8	64339600	0.427109
Vbeta_cluster_main	1250	chr2	4437400	0.002018
Vbeta_cluster_main	1250	chr17	37800400	0.522667
Vbeta_cluster_main	1250	chr9	48444400	0.470324
Vbeta_cluster_main	1250	chr5	27136800	0.798212
Vbeta_cluster_main	1250	chr3	3982400	0.693172
Vbeta_cluster_main	1250	chr17	65600600	0.263162
Vbeta_cluster_main	1250	chr5	68041200	0.00923471
Vbeta_cluster_main	1250	chr14	70492200	0.653959
Vbeta_cluster_main	1250	chr4	1454200	1
Vbeta_cluster_main	1250	chr11	64123400	0.0527102
Vbeta_cluster_main	1250	chr19	38532200	0.357485
Vbeta_cluster_main	1250	chr9	108918200	0.0300009
Vbeta_cluster_main	1250	chr13	57344400	0.696415
Vbeta_cluster_main	1250	chr17	48630400	0.191202
Vbeta_cluster_main	1250	chr18	65213000	0.0142404
Vbeta_cluster_main	1250	chr12	55000800	0.499124
Vbeta_cluster_main	1250	chr2	157613200	0.00576785
Vbeta_cluster_main	1250	chr13	96945600	0.292659
Vbeta_cluster_main	1250	chr8	56916600	0.872998
Vbeta_cluster_main	1250	chr9	51664000	0.0836301
Vbeta_cluster_main	1250	chr19	58955000	0.186248
Vbeta_cluster_main	1250	chr5	124478800	0.589471
Vbeta_cluster_main	1250	chr13	87875400	0.812207
Vbeta_cluster_main	1250	chr6	787200	1
Vbeta_cluster_main	1250	chr1	24440800	0.00147126
Vbeta_cluster_main	1250	chr19	29748000	0.175189
Vbeta_cluster_main	1250	chr10	42421600	0.317971
Vbeta_cluster_main	1250	chr7	141642200	0.650069
Vbeta_cluster_main	1250	chr12	77846200	0.201812
Vbeta_cluster_main	1250	chr8	11314800	0.708829
Vbeta_cluster_main	1250	chr12	32166400	0.220233
Vbeta_cluster_main	1250	chr15	95925800	0.742969
Vbeta_cluster_main	1250	chr1	10754800	0.384259
Vbeta_cluster_main	1250	chr1	72753000	0.513133
Vbeta_cluster_main	1250	chr2	168812600	0.0683757
Vbeta_cluster_main	1250	chr11	81841400	0.327485
Vbeta_cluster_main	1250	chr12	1106600	1
Vbeta_cluster_main	1250	chr13	103829400	0.899304
Vbeta_cluster_main	1250	chr12	46105400	0.398696
Vbeta_cluster_main	1250	chr4	8122000	0.311808
Vbeta_cluster_main	1250	chr9	29321800	0.242139
Vbeta_cluster_main	1250	chr1	167473000	0.270839
Vbeta_cluster_main	1250	chr10	34244800	0.0184323
Vbeta_cluster_main	1250	chr1	132327000	0.369116
Vbeta_cluster_main	1250	chr6	104737200	0.545182
Vbeta_cluster_main	1250	chr11	108597000	0.0748242
Vbeta_cluster_main	1250	chr4	64883200	0.374155
Vbeta_cluster_main	1250	chr6	127464400	0.79964
Vbeta_cluster_main	1250	chr15	93400200	0.731615
Vbeta_cluster_main	1250	chr14	37616000	1
Vbeta_cluster_main	1250	chr6	17657800	0.100653
Vbeta_cluster_main	1250	chr16	27051200	0.873122
Vbeta_cluster_main	1250	chr3	108146000	0.535937
Vbeta_cluster_main	1250	chr5	13022200	0.579698
Vbeta_cluster_main	1250	chr11	51629000	3.97681e-05
Vbeta_cluster_main	1250	chr19	49183200	0.46024
Vbeta_cluster_main	1250	chr5	117398400	0.0665236
Vbeta_cluster_main	1250	chr2	74226000	0.493984
Vbeta_cluster_main	1250	chr14	23277200	0.282215
Vbeta_cluster_main	1250	chr11	121085000	0.151465
Vbeta_cluster_main	1250	chr14	49096400	0.0134639
Vbeta_cluster_main	1250	chr17	20668800	0.115247
Vbeta_cluster_main	1250	chr2	90187000	0.130618
Vbeta_cluster_main	1250	chr6	12847400	0.0640798
Vbeta_cluster_main	1250	chr3	10753400	0.956302
Vbeta_cluster_main	1250	chr1	58993800	0.625387
Vbeta_cluster_main	1250	chr9	56203000	4.04347e-11
Vbeta_cluster_main	1250	chr5	67945000	0.00146149
Vbeta_cluster_main	1250	chr18	38026000	0.581382
Vbeta_cluster_main	1250	chr13	64983000	0.00180172
Vbeta_cluster_main	1250	chr5	52444600	0.0151024
Vbeta_cluster_main	1250	chr4	139630400	0.889341
Vbeta_cluster_main	1250	chr5	134551200	0.872998
Vbeta_cluster_main	1250	chr8	117239400	0.814728
Vbeta_cluster_main	1250	chr13	26331200	0.383713
Vbeta_cluster_main	1250	chr9	73189400	0.486618
Vbeta_cluster_main	1250	chr5	129199200	0.0547151
Vbeta_cluster_main	1250	chr5	36655000	0.231205
Vbeta_cluster_main	1250	chr3	55458400	0.76707
Vbeta_cluster_main	1250	chr5	132123000	0.644332
Vbeta_cluster_main	1250	chr8	32238600	0.601108
Vbeta_cluster_main	1250	chr12	94767600	0.53565
Vbeta_cluster_main	1250	chr7	124677800	0.791982
Vbeta_cluster_main	1250	chr19	29051000	0.668781
Vbeta_cluster_main	1250	chr11	31154000	0.461737
Vbeta_cluster_main	1250	chr17	77251200	0.428122
Vbeta_cluster_main	1250	chr12	56467400	0.804838
Vbeta_cluster_main	1250	chr8	24067800	0.689082
Vbeta_cluster_main	1250	chr2	77538000	0.182888
Vbeta_cluster_main	1250	chr18	59154800	0.768101
Vbeta_cluster_main	1250	chr10	121890800	0.540208
Vbeta_cluster_main	1250	chr1	84265400	0.752259
Vbeta_cluster_main	1250	chr18	66991000	0.0143819
Vbeta_cluster_main	1250	chr1	20496200	0.157073
Vbeta_cluster_main	1250	chr4	89094800	0.793977
Vbeta_cluster_main	1250	chr7	9961400	0.169914
Vbeta_cluster_main	1250	chr10	102628200	0.226437
Vbeta_cluster_main	1250	chr1	60850400	0.12925
Vbeta_cluster_main	1250	chr2	115247400	0.826426
Vbeta_cluster_main	1250	chr1	75112600	0.0945919
Vbeta_cluster_main	1250	chr11	54847400	0.975767
Vbeta_cluster_main	1250	chr5	74300000	0.141853
Vbeta_cluster_main	1250	chr7	57046800	0.790653
Vbeta_cluster_main	1250	chr1	56554000	0.787251
Vbeta_cluster_main	1250	chr16	11459400	0.46498
Vbeta_cluster_main	1250	chr1	22241600	0.30525
Vbeta_cluster_main	1250	chr10	66447800	0.702516
Vbeta_cluster_main	1250	chr5	61970800	0.743412
Vbeta_cluster_main	1250	chr12	51959600	0.00439528
Vbeta_cluster_main	1250	chr15	55088600	0.940473
Vbeta_cluster_main	1250	chr5	39637600	0.282215
Vbeta_cluster_main	1250	chr4	142346000	0.472713
Vbeta_cluster_main	1250	chr11	58799000	0.899315
Vbeta_cluster_main	1250	chr4	116051400	0.0909224
Vbeta_cluster_main	1250	chr17	31146800	0.809563
Vbeta_cluster_main	1250	chr1	96404400	0.781239
Vbeta_cluster_main	1250	chr11	56098200	0.581811
Vbeta_cluster_main	1250	chr2	109419800	0.801307
NEGCTL_inter_cluster_silent	869	chr12	78279200	9.53384e-38
NEGCTL_inter_cluster_silent	869	chr15	45607600	0.6154
NEGCTL_inter_cluster_silent	869	chr11	25103400	0.117043
NEGCTL_inter_cluster_silent	869	chr19	5763400	0.802787
NEGCTL_inter_cluster_silent	869	chr13	86173000	0.809841
NEGCTL_inter_cluster_silent	869	chr2	152838600	0.358841
NEGCTL_inter_cluster_silent	869	chr17	61165000	0.377236
NEGCTL_inter_cluster_silent	869	chr15	56929200	0.536372
NEGCTL_inter_cluster_silent	869	chr4	69122600	0.347037
NEGCTL_inter_cluster_silent	869	chr8	114676800	0.781961
NEGCTL_inter_cluster_silent	869	chr15	7293000	0.0280885
NEGCTL_inter_cluster_silent	869	chr9	20674800	0.0657374
NEGCTL_inter_cluster_silent	869	chr6	113193200	0.495137
NEGCTL_inter_cluster_silent	869	chr18	40409400	0.778022
NEGCTL_inter_cluster_silent	869	chr12	106844400	0.0754681
NEGCTL_inter_cluster_silent	869	chr3	58122400	0.265705
NEGCTL_inter_cluster_silent	869	chr1	91516000	0.368538
NEGCTL_inter_cluster_silent	869	chr3	109394800	0.0202037
NEGCTL_inter_cluster_silent	869	chr13	44098200	0.247691
NEGCTL_inter_cluster_silent	869	chr5	146615600	0.971299
NEGCTL_inter_cluster_silent	869	chr6	11651400	0.459429
NEGCTL_inter_cluster_silent	869	chr3	75302000	0.873344
NEGCTL_inter_cluster_silent	869	chr2	124823600	0.174554
NEGCTL_inter_cluster_silent	869	chr4	74365000	0.869051
NEGCTL_inter_cluster_silent	869	chr9	116404200	0.0047914
NEGCTL_inter_cluster_silent	869	chr15	45564800	0.608564
NEGCTL_inter_cluster_silent	869	chr11	12015200	0.0878228
NEGCTL_inter_cluster_silent	869	chr15	32376200	0.640625
NEGCTL_inter_cluster_silent	869	chr12	100494400	0.32066
NEGCTL_inter_cluster_silent	869	chr5	59197000	0.313162
NEGCTL_inter_cluster_silent	869	chr11	77239600	0.00284955
NEGCTL_inter_cluster_silent	869	chr3	22820000	0.424997
NEGCTL_inter_cluster_silent	869	chr1	155672200	0.877672
NEGCTL_inter_cluster_silent	869	chr9	97361200	0.31982
NEGCTL_inter_cluster_silent	869	chr11	34010200	0.489907
NEGCTL_inter_cluster_silent	869	chr7	113267000	0.00490982
NEGCTL_inter_cluster_silent	869	chr8	5048800	0.476482
NEGCTL_inter_cluster_silent	869	chr2	25817200	0.486741
NEGCTL_inter_cluster_silent	869	chr9	81246400	0.447943
NEGCTL_inter_cluster_silent	869	chr8	60855800	0.509504
NEGCTL_inter_cluster_silent	869	chr13	68990600	0.277216
NEGCTL_inter_cluster_silent	869	chr8	82143600	0.876671
NEGCTL_inter_cluster_silent	869	chr8	102607000	0.861513
NEGCTL_inter_cluster_silent	869	chr1	59415400	0.596658
NEGCTL_inter_cluster_silent	869	chr7	142719600	0.168762
NEGCTL_inter_cluster_silent	869	chr7	31598800	0.964044
NEGCTL_inter_cluster_silent	869	chr15	4255600	0.11589
NEGCTL_inter_cluster_silent	869	chr1	46048600	0.575656
NEGCTL_inter_cluster_silent	869	chr4	143078400	0.784914
NEGCTL_inter_cluster_silent	869	chr9	36877400	0.636077
NEGCTL_inter_cluster_silent	869	chr8	65134200	0.513961
NEGCTL_inter_cluster_silent	869	chr9	97161000	0.240635
NEGCTL_inter_cluster_silent	869	chr7	60739800	0.271403
NEGCTL_inter_cluster_silent	869	chr3	130246800	0.775442
NEGCTL_inter_cluster_silent	869	chr1	21064800	0.86314
NEGCTL_inter_cluster_silent	869	chr13	11041400	0.845584
NEGCTL_inter_cluster_silent	869	chr7	103980000	0.601385
NEGCTL_inter_cluster_silent	869	chr10	21143800	3.761e-05
NEGCTL_inter_cluster_silent	869	chr2	90601000	0.424997
NEGCTL_inter_cluster_silent	869	chr7	100901600	0.0194131
NEGCTL_inter_cluster_silent	869	chr6	35939800	0.843866
NEGCTL_inter_cluster_silent	869	chr9	37564000	0.659271
NEGCTL_inter_cluster_silent	869	chr6	143070200	0.876456
NEGCTL_inter_cluster_silent	869	chr2	16587800	0.09864
NEGCTL_inter_cluster_silent	869	chr18	33142600	0.0993089
NEGCTL_inter_cluster_silent	869	chr11	110155400	0.00300185
NEGCTL_inter_cluster_silent	869	chr4	119195200	0.541968
NEGCTL_inter_cluster_silent	869	chr11	96000400	0.0438072
NEGCTL_inter_cluster_silent	869	chr4	69993000	0.973246
NEGCTL_inter_cluster_silent	869	chr2	81228600	0.408053
NEGCTL_inter_cluster_silent	869	chr7	130584000	0.972717
NEGCTL_inter_cluster_silent	869	chr3	115201400	0.872114
NEGCTL_inter_cluster_silent	869	chr14	38464400	0.138775
NEGCTL_inter_cluster_silent	869	chr3	74417800	0.579307
NEGCTL_inter_cluster_silent	869	chr13	102666400	0.648106
NEGCTL_inter_cluster_silent	869	chr11	81007000	0.153707
NEGCTL_inter_cluster_silent	869	chr9	53603400	0.373281
NEGCTL_inter_cluster_silent	869	chr14	12309000	0.0807832
NEGCTL_inter_cluster_silent	869	chr2	118169400	0.0204933
NEGCTL_inter_cluster_silent	869	chr7	114288200	0.458243
NEGCTL_inter_cluster_silent	869	chr10	5950000	0.714361
NEGCTL_inter_cluster_silent	869	chr5	100094000	0.033838
NEGCTL_inter_cluster_silent	869	chr2	26376600	1
NEGCTL_inter_cluster_silent	869	chr14	98775800	0.81892
NEGCTL_inter_cluster_silent	869	chr17	16651200	0.191893
NEGCTL_inter_cluster_silent	869	chr14	56138600	3.06808e-05
NEGCTL_inter_cluster_silent	869	chr14	43686200	0.00127057
NEGCTL_inter_cluster_silent	869	chr1	29609000	0.829758
NEGCTL_inter_cluster_silent	869	chr10	124850000	0.163082
NEGCTL_inter_cluster_silent	869	chr12	7820600	0.854417
NEGCTL_inter_cluster_silent	869	chr10	11223600	3.63297e-06
NEGCTL_inter_cluster_silent	869	chr10	57982200	1
NEGCTL_inter_cluster_silent	869	chr14	116330600	0.218979
NEGCTL_inter_cluster_silent	869	chr10	105299000	0.946124
NEGCTL_inter_cluster_silent	869	chr5	40982600	0.843866
NEGCTL_inter_cluster_silent	869	chr8	109812800	0.60366
NEGCTL_inter_cluster_silent	869	chr1	85685000	0.78458
NEGCTL_inter_cluster_silent	869	chr15	1098200	1
NEGCTL_inter_cluster_silent	869	chr2	163067000	0.473296
NEGCTL_inter_cluster_silent	869	chr8	41236000	0.531633
NEGCTL_inter_cluster_silent	869	chr11	13578000	0.398002
NEGCTL_inter_cluster_silent	869	chr4	38659600	0.546238
NEGCTL_inter_cluster_silent	869	chr13	78818600	1
NEGCTL_inter_cluster_silent	869	chr13	38775800	0.154606
NEGCTL_inter_cluster_silent	869	chr17	10165000	0.0476745
NEGCTL_inter_cluster_silent	869	chr4	37473800	0.559556
NEGCTL_inter_cluster_silent	869	chr8	5301600	0.91546
NEGCTL_inter_cluster_silent	869	chr6	46796000	0.248259
NEGCTL_inter_cluster_silent	869	chr12	99343800	1
NEGCTL_inter_cluster_silent	869	chr5	30660800	0.811383
NEGCTL_inter_cluster_silent	869	chr5	143844800	0.414427
NEGCTL_inter_cluster_silent	869	chr10	117777200	0.327294
NEGCTL_inter_cluster_silent	869	chr17	24623000	0.780376
NEGCTL_inter_cluster_silent	869	chr3	84956200	0.126794
NEGCTL_inter_cluster_silent	869	chr7	7110400	5.65798e-11
NEGCTL_inter_cluster_silent	869	chr19	9346800	0.688332
NEGCTL_inter_cluster_silent	869	chr13	106935200	0.157991
NEGCTL_inter_cluster_silent	869	chr16	21887800	0.659271
NEGCTL_inter_cluster_silent	869	chr8	115147200	0.301924
NEGCTL_inter_cluster_silent	869	chr5	3666000	0.112692
NEGCTL_inter_cluster_silent	869	chr9	95498000	0.862643
NEGCTL_inter_cluster_silent	869	chr6	132325600	0.900762
NEGCTL_inter_cluster_silent	869	chr13	11862200	0.0672619
NEGCTL_inter_cluster_silent	869	chr4	1505800	1
NEGCTL_inter_cluster_silent	869	chr4	146015800	0.447943
NEGCTL_inter_cluster_silent	869	chr2	12897200	0.779405
